 Temperature:  0.69999998807907104      Hamiltonian:  -1.9999597343722499      Magnetization:  0.99999093359506241      4th_order_cumulant:  0.66666941105700916      	 3.88906e-05 	 -9.72265e-06
 Temperature:  0.80000001192092896      Hamiltonian:  -1.9996440624194687      Magnetization:  0.99990995701311713      4th_order_cumulant:  0.66668398268091422      	 0.000315672 	 -8.09766e-05
 Temperature:  0.90000003576278687      Hamiltonian:  -1.9987142102256250      Magnetization:  0.99967584747616400      4th_order_cumulant:  0.66672372852710526      	 0.000929852 	 -0.00023411
 Temperature:   1.0000000000000000      Hamiltonian:  -1.9969346849284204      Magnetization:  0.99921393685169491      4th_order_cumulant:  0.66680119640815882      	 0.00177953 	 -0.000461911
 Temperature:   1.1000000238418579      Hamiltonian:  -1.9931061969943697      Magnetization:  0.99820634608412373      4th_order_cumulant:  0.66695142589909207      	 0.00382849 	 -0.00100759
 Temperature:   1.2000000476837158      Hamiltonian:  -1.9896759002748940      Magnetization:  0.99731741047519218      4th_order_cumulant:  0.66713730980591346      	 0.0034303 	 -0.000888936
 Temperature:   1.3000000715255737      Hamiltonian:  -1.9802724402893004      Magnetization:  0.99473644385357096      4th_order_cumulant:  0.66746893511486061      	 0.00940346 	 -0.00258097
 Temperature:   1.3999999761581421      Hamiltonian:  -1.9660355308573805      Magnetization:  0.99077847384788775      4th_order_cumulant:  0.66798952088941976      	 0.0142369 	 -0.00395797
 Temperature:   1.5000000000000000      Hamiltonian:  -1.9495498930085617      Magnetization:  0.98601220811944768      4th_order_cumulant:  0.66868902644788397      	 0.0164856 	 -0.00476627
 Temperature:   1.6000000238418579      Hamiltonian:  -1.9279993522247860      Magnetization:  0.97963847983691621      4th_order_cumulant:  0.66960187907439361      	 0.0215505 	 -0.00637373
 Temperature:   1.7000000476837158      Hamiltonian:  -1.8959108091237045      Magnetization:  0.96929023271445969      4th_order_cumulant:  0.67084792431550500      	 0.0320885 	 -0.0103482
 Temperature:   1.8000000715255737      Hamiltonian:  -1.8536671590091180      Magnetization:  0.95480637608046548      4th_order_cumulant:  0.67250209915660575      	 0.0422437 	 -0.0144839
 Temperature:   1.8999999761581421      Hamiltonian:  -1.8130781135843179      Magnetization:  0.94094433148775214      4th_order_cumulant:  0.67443190416362242      	 0.040589 	 -0.013862
 Temperature:   2.0000000000000000      Hamiltonian:  -1.7471703449062272      Magnetization:  0.91487610454491297      4th_order_cumulant:  0.67691695392877937      	 0.0659078 	 -0.0260682
 Temperature:   2.1000001430511475      Hamiltonian:  -1.6555400490281897      Magnetization:  0.86772104459595911      4th_order_cumulant:  0.68015679373020776      	 0.0916303 	 -0.0471551
 Temperature:   2.2000000476837158      Hamiltonian:  -1.5308876079550982      Magnetization:  0.78090473153583917      4th_order_cumulant:  0.68418104272391533      	 0.124652 	 -0.0868163
 Temperature:   2.2999999523162842      Hamiltonian:  -1.3635895070877160      Magnetization:  0.55678251884071306      4th_order_cumulant:  0.68747067352791957      	 0.167298 	 -0.224122
 Temperature:   2.4000000953674316      Hamiltonian:  -1.2465963599915142      Magnetization:  0.41061176590878767      4th_order_cumulant:  0.69002326199652497      	 0.116993 	 -0.146171
 Temperature:   2.5000000000000000      Hamiltonian:  -1.1132554072552201      Magnetization: -0.11027331549521818      4th_order_cumulant:  0.69124296023723841      	 0.133341 	 -0.520885
