 Temperature:  0.69999998807907104      Hamiltonian:  -2.0000400007999999      Magnetization:   1.0000200003999999      4th_order_cumulant:  0.66666666666666674      	 -8e-10 	 4e-10
 Temperature:  0.80000001192092896      Hamiltonian:  -1.9993371883000159      Magnetization:  0.99984429727500801      4th_order_cumulant:  0.66669581031449687      	 0.000702812 	 -0.000175703
 Temperature:  0.90000003576278687      Hamiltonian:  -1.9983588929937661      Magnetization:  0.99959671563594543      4th_order_cumulant:  0.66674602521056592      	 0.000978295 	 -0.000247582
 Temperature:   1.0000000000000000      Hamiltonian:  -1.9979999671778599      Magnetization:  0.99950999193431267      4th_order_cumulant:  0.66678919907776679      	 0.000358926 	 -8.67237e-05
 Temperature:   1.1000000238418579      Hamiltonian:  -1.9936369131243437      Magnetization:  0.99838190426233864      4th_order_cumulant:  0.66692668210471284      	 0.00436305 	 -0.00112809
 Temperature:   1.2000000476837158      Hamiltonian:  -1.9891204196132626      Magnetization:  0.99711473326308520      4th_order_cumulant:  0.66713369528032296      	 0.00451649 	 -0.00126717
 Temperature:   1.3000000715255737      Hamiltonian:  -1.9796696261583924      Magnetization:  0.99467584073216520      4th_order_cumulant:  0.66747200430989184      	 0.00945079 	 -0.00243889
 Temperature:   1.3999999761581421      Hamiltonian:  -1.9685859996425232      Magnetization:  0.99150684664181465      4th_order_cumulant:  0.66794719700599592      	 0.0110836 	 -0.00316899
 Temperature:   1.5000000000000000      Hamiltonian:  -1.9504646842199929      Magnetization:  0.98596209576193283      4th_order_cumulant:  0.66865343468068561      	 0.0181213 	 -0.00554475
 Temperature:   1.6000000238418579      Hamiltonian:  -1.9284594780436846      Magnetization:  0.97988749267941511      4th_order_cumulant:  0.66955296907408912      	 0.0220052 	 -0.0060746
 Temperature:   1.7000000476837158      Hamiltonian:  -1.8901013816895609      Magnetization:  0.96571479306235353      4th_order_cumulant:  0.67093872764476226      	 0.0383581 	 -0.0141727
 Temperature:   1.8000000715255737      Hamiltonian:  -1.8504619426526339      Magnetization:  0.94980325960836121      4th_order_cumulant:  0.67275770853922001      	 0.0396394 	 -0.0159115
 Temperature:   1.8999999761581421      Hamiltonian:  -1.8192019311138530      Magnetization:  0.94063051950269216      4th_order_cumulant:  0.67466034037585398      	 0.03126 	 -0.00917274
 Temperature:   2.0000000000000000      Hamiltonian:  -1.7571055246636222      Magnetization:  0.92022197667288996      4th_order_cumulant:  0.67698299565087861      	 0.0620964 	 -0.0204085
 Temperature:   2.1000001430511475      Hamiltonian:  -1.6706592046104933      Magnetization:  0.87249969350203349      4th_order_cumulant:  0.68021133276946122      	 0.0864463 	 -0.0477223
 Temperature:   2.2000000476837158      Hamiltonian:  -1.4623830225590921      Magnetization:  0.62543131718137002      4th_order_cumulant:  0.68459512353321461      	 0.208276 	 -0.247068
 Temperature:   2.2999999523162842      Hamiltonian:  -1.3001512789104512      Magnetization:  0.36308715706384365      4th_order_cumulant:  0.68674080961437522      	 0.162232 	 -0.262344
 Temperature:   2.4000000953674316      Hamiltonian:  -1.3357488936505781      Magnetization:  0.54860519143064124      4th_order_cumulant:  0.69040460203173515      	 -0.0355976 	 0.185518
 Temperature:   2.5000000000000000      Hamiltonian:  -1.1103530431028730      Magnetization: -0.28412379352117140      4th_order_cumulant:  0.69175333308327203      	 0.225396 	 -0.832729
 Temperature:   2.6000001430511475      Hamiltonian:  -1.0480535351858620      Magnetization: -0.29310556528837040      4th_order_cumulant:  0.69316660345567982      	 0.0622995 	 -0.00898177
 Temperature:   2.7000000476837158      Hamiltonian: -0.92005166419570361      Magnetization:   1.5920192576194231E-002 4th_order_cumulant:  0.69340502226754230      	 0.128002 	 0.309026
 Temperature:   2.7999999523162842      Hamiltonian: -0.90128636978328391      Magnetization:  0.18334031840385154      4th_order_cumulant:  0.69413801404023967      	 0.0187653 	 0.16742
 Temperature:   2.9000000953674316      Hamiltonian: -0.85483404135239571      Magnetization:   8.3825073056368077E-002 4th_order_cumulant:  0.69430360107583011      	 0.0464523 	 -0.0995152
 Temperature:   3.0000000000000000      Hamiltonian: -0.80239037793082713      Magnetization:  -5.0624573498538876E-002 4th_order_cumulant:  0.69446369131245667      	 0.0524437 	 -0.13445
 Temperature:   3.1000001430511475      Hamiltonian: -0.76108346968255869      Magnetization:  -6.9107653116469978E-002 4th_order_cumulant:  0.69463466901766546      	 0.0413069 	 -0.0184831
 Temperature:   3.2000000476837158      Hamiltonian: -0.71730600291939361      Magnetization:   6.9827406909437673E-002 4th_order_cumulant:  0.69487363190041518      	 0.0437775 	 0.138935
 Temperature:   3.2999999523162842      Hamiltonian: -0.69706645549505830      Magnetization:   7.4395996731381909E-003 4th_order_cumulant:  0.69493741818124866      	 0.0202395 	 -0.0623878
 Temperature:   3.4000000953674316      Hamiltonian: -0.68808823820410991      Magnetization:   3.1686555041993462E-002 4th_order_cumulant:  0.69498180080007954      	 0.00897822 	 0.024247
 Temperature:   3.5000000000000000      Hamiltonian: -0.65666329301476400      Magnetization:   1.4003446231100841E-002 4th_order_cumulant:  0.69505684282413172      	 0.0314249 	 -0.0176831
 Temperature:   3.6000001430511475      Hamiltonian: -0.62744024264086029      Magnetization:  -1.8173899618575379E-002 4th_order_cumulant:  0.69510121400098202      	 0.0292231 	 -0.0321773
 Temperature:   3.7000000476837158      Hamiltonian: -0.62433606442985290      Magnetization:  -5.5474230665492369E-002 4th_order_cumulant:  0.69524449576318759      	 0.00310418 	 -0.0373003
 Temperature:   3.7999999523162842      Hamiltonian: -0.59657561172128859      Magnetization:   2.6830843640386692E-002 4th_order_cumulant:  0.69530237299506537      	 0.0277605 	 0.0823051
 Temperature:   3.9000000953674316      Hamiltonian: -0.59253982213723444      Magnetization:   8.1608491168728078E-003 4th_order_cumulant:  0.69536058247803223      	 0.00403579 	 -0.01867
 Temperature:   4.0000000000000000      Hamiltonian: -0.55158466329644273      Magnetization:   1.7563350919823370E-003 4th_order_cumulant:  0.69540033328026274      	 0.0409552 	 -0.00640451
 Temperature:   4.0999999046325684      Hamiltonian: -0.53348696919326599      Magnetization:  -1.4043324248298161E-002 4th_order_cumulant:  0.69548216414534514      	 0.0180977 	 -0.0157997
 Temperature:   4.2000002861022949      Hamiltonian: -0.51389902911438390      Magnetization:   2.5537425710150342E-003 4th_order_cumulant:  0.69552734476955302      	 0.0195879 	 0.0165971
 Temperature:   4.3000001907348633      Hamiltonian: -0.51245230923058227      Magnetization:  -2.5879284862648580E-002 4th_order_cumulant:  0.69557232484623632      	 0.00144672 	 -0.028433
 Temperature:   4.4000000953674316      Hamiltonian: -0.51046196779618458      Magnetization:  -2.1052666023197254E-002 4th_order_cumulant:  0.69563523873502020      	 0.00199034 	 0.00482662
 Temperature:   4.5000000000000000      Hamiltonian: -0.48177184986435589      Magnetization:   2.9521414884179534E-002 4th_order_cumulant:  0.69568691424139417      	 0.0286901 	 0.0505741
 Temperature:   4.5999999046325684      Hamiltonian: -0.46067549481199727      Magnetization:   1.1163676365797683E-002 4th_order_cumulant:  0.69576774163730293      	 0.0210964 	 -0.0183577
 Temperature:   4.7000002861022949      Hamiltonian: -0.47444765100989622      Magnetization:  -1.8581886101472683E-002 4th_order_cumulant:  0.69581782865332342      	 -0.0137722 	 -0.0297456
 Temperature:   4.8000001907348633      Hamiltonian: -0.44671628582802020      Magnetization:   4.8776361747779719E-003 4th_order_cumulant:  0.69586176081694240      	 0.0277314 	 0.0234595
 Temperature:   4.9000000953674316      Hamiltonian: -0.44171744995071655      Magnetization:  -1.5307519634776504E-002 4th_order_cumulant:  0.69591949945140485      	 0.00499884 	 -0.0201852
 Temperature:   5.0000000000000000      Hamiltonian: -0.43109656872399899      Magnetization:  -6.1475927539269551E-004 4th_order_cumulant:  0.69596071300994855      	 0.0106209 	 0.0146928
 Temperature:   5.0999999046325684      Hamiltonian: -0.42526495005637449      Magnetization:  -1.6720402920185506E-002 4th_order_cumulant:  0.69600358181422117      	 0.00583162 	 -0.0161056
 Temperature:   5.2000002861022949      Hamiltonian: -0.40675811467400114      Magnetization:  -9.1438500330584035E-003 4th_order_cumulant:  0.69604188593480021      	 0.0185068 	 0.00757655
 Temperature:   5.3000001907348633      Hamiltonian: -0.39412727578729345      Magnetization:   1.7165285872999338E-002 4th_order_cumulant:  0.69608236372611465      	 0.0126308 	 0.0263091
 Temperature:   5.4000000953674316      Hamiltonian: -0.38735546067051574      Magnetization:  -2.6617781694282538E-002 4th_order_cumulant:  0.69614638095753145      	 0.00677182 	 -0.0437831
 Temperature:   5.5000000000000000      Hamiltonian: -0.39586407523421335      Magnetization:   5.0659520193661140E-003 4th_order_cumulant:  0.69618530315171134      	 -0.00850861 	 0.0316837
 Temperature:   5.5999999046325684      Hamiltonian: -0.36141033915650472      Magnetization:  -1.9918908684596125E-003 4th_order_cumulant:  0.69622114220312648      	 0.0344537 	 -0.00705784
 Temperature:   5.7000002861022949      Hamiltonian: -0.36027988445678311      Magnetization:  -9.3896492128173695E-003 4th_order_cumulant:  0.69625036013213393      	 0.00113045 	 -0.00739776
 Temperature:   5.8000001907348633      Hamiltonian: -0.35805822122268915      Magnetization:  -8.0362424804842573E-003 4th_order_cumulant:  0.69630137822330829      	 0.00222166 	 0.00135341
 Temperature:   5.9000000953674316      Hamiltonian: -0.35075575491442446      Magnetization:   2.5906011150150388E-002 4th_order_cumulant:  0.69634968032157851      	 0.00730247 	 0.0339423
 Temperature:   6.0000000000000000      Hamiltonian: -0.35388974949009833      Magnetization:  -1.9024950629776993E-002 4th_order_cumulant:  0.69639157204412983      	 -0.00313399 	 -0.044931
