 Temperature:  0.69999998807907104      Hamiltonian:  -1.7358688300000003      Magnetization:   2.2029727500000002E-002 4th_order_cumulant:  0.66689927373100755      	 0.264531 	 -0.97817
 Temperature:  0.80000001192092896      Hamiltonian:  -2.0003471737660004      Magnetization:   1.0000044059455000      4th_order_cumulant:  0.66682177435401357      	 -0.264478 	 0.977975
 Temperature:  0.90000003576278687      Hamiltonian:  -1.9991000694347532      Magnetization:  0.99980625088118902      4th_order_cumulant:  0.66684649669669915      	 0.0012471 	 -0.000198155
 Temperature:   1.0000000000000000      Hamiltonian:  -1.9266404450138870      Magnetization:  0.95069683625017620      4th_order_cumulant:  0.67166391480956311      	 0.0724596 	 -0.0491094
 Temperature:   1.1000000238418579      Hamiltonian:  -1.8597165780890028      Magnetization:  0.86827451436725001      4th_order_cumulant:  0.67997292867181447      	 0.0669239 	 -0.0824223
 Temperature:   1.2000000476837158      Hamiltonian:  -1.6584750683156178      Magnetization:  0.34585490490287346      4th_order_cumulant:  0.68577721954533966      	 0.201242 	 -0.52242
 Temperature:   1.3000000715255737      Hamiltonian:  -1.6169691950136631      Magnetization:   6.4933233480980568E-002 4th_order_cumulant:  0.68659672281739037      	 0.0415059 	 -0.280922
 Temperature:   1.3999999761581421      Hamiltonian:  -1.8808233938390024      Magnetization:  0.90583017414669631      4th_order_cumulant:  0.68931014589360640      	 -0.263854 	 0.840897
 Temperature:   1.5000000000000000      Hamiltonian:  -1.6094417896787678      Magnetization:  0.49046554103482931      4th_order_cumulant:  0.69718272126070746      	 0.271382 	 -0.415365
 Temperature:   1.6000000238418579      Hamiltonian:  -1.5733906383579357      Magnetization:  0.41462934310820693      4th_order_cumulant:  0.70313669728937900      	 0.0360512 	 -0.0758362
 Temperature:   1.7000000476837158      Hamiltonian:  -1.7155678031276715      Magnetization:  0.81724230086862160      4th_order_cumulant:  0.70790570100981354      	 -0.142177 	 0.402613
 Temperature:   1.8000000715255737      Hamiltonian:  -1.5203618635606255      Magnetization:  0.36329938596017375      4th_order_cumulant:  0.71206852271062404      	 0.195206 	 -0.453943
 Temperature:   1.8999999761581421      Hamiltonian:  -1.3437040723727121      Magnetization:   9.1196097377192045E-002 4th_order_cumulant:  0.71309673512676797      	 0.176658 	 -0.272103
 Temperature:   2.0000000000000000      Hamiltonian:  -1.3981499908144746      Magnetization:  0.49649948921947545      4th_order_cumulant:  0.71921727733113094      	 -0.0544459 	 0.405303
 Temperature:   2.1000001430511475      Hamiltonian:  -1.4441546299981629      Magnetization:  0.69072429989784390      4th_order_cumulant:  0.72526240482023763      	 -0.0460046 	 0.194225
 Temperature:   2.2000000476837158      Hamiltonian:  -1.5553732059259997      Magnetization:  0.80908970735997954      4th_order_cumulant:  0.72817202267420833      	 -0.111219 	 0.118365
 Temperature:   2.2999999523162842      Hamiltonian:  -1.1685891996411852      Magnetization:  0.26909306794147203      4th_order_cumulant:  0.73022509104442035      	 0.386784 	 -0.539997
