 Temperature:   1.6000000238418579      Hamiltonian:  -1.9264098691792597      Magnetization:  0.97915169700489768      4th_order_cumulant:  0.98769722917185387      	 ABS_M: 0.979152 	 0.0146263 	 -0.004277
 Temperature:   1.6499999761581421      Hamiltonian:  -1.8089843507368151      Magnetization:  0.56921081592279177      4th_order_cumulant:  0.98794269966919401      	 ABS_M: 0.569211 	 0.117426 	 -0.409941
 Temperature:   1.7000000476837158      Hamiltonian:  -1.8948971356556907      Magnetization:  0.96473240385694892      4th_order_cumulant:  0.98836229848303792      	 ABS_M: 0.964732 	 -0.0859128 	 0.395521
 Temperature:   1.7500000000000000      Hamiltonian:  -1.8805832788764212      Magnetization:  0.96414746485146974      4th_order_cumulant:  0.98875403478259116      	 ABS_M: 0.964147 	 0.0143139 	 -0.000585
 Temperature:   1.8000000715255737      Hamiltonian:  -1.8600034338929397      Magnetization:  0.95647863447662018      4th_order_cumulant:  0.98911974670259017      	 ABS_M: 0.956479 	 0.0205798 	 -0.007668
 Temperature:   1.8500000238418579      Hamiltonian:  -1.8327840678456313      Magnetization:  0.94554705996634925      4th_order_cumulant:  0.98946133614091680      	 ABS_M: 0.945547 	 0.0272194 	 -0.010932
 Temperature:   1.8999999761581421      Hamiltonian:  -1.7566194546942013      Magnetization:  0.80406454775533165      4th_order_cumulant:  0.98974070164096539      	 ABS_M: 0.804065 	 0.0761646 	 -0.141482
 Temperature:   1.9500000476837158      Hamiltonian:  -1.7768699158713057      Magnetization:  0.92499714570335201      4th_order_cumulant:  0.99004320990293782      	 ABS_M: 0.924997 	 -0.0202505 	 0.120932
 Temperature:   2.0000000000000000      Hamiltonian:  -1.5990129140321947      Magnetization:  0.10139769631550802      4th_order_cumulant:  0.99005254188266778      	 ABS_M: 0.101398 	 0.177857 	 -0.823599
 Temperature:   2.0499999523162842      Hamiltonian:  -1.6910032112210180      Magnetization:  0.86904215519662298      4th_order_cumulant:  0.99032572652973949      	 ABS_M: 0.869042 	 -0.0919903 	 0.767644
 Temperature:   2.1000001430511475      Hamiltonian:  -1.6625451286453452      Magnetization:  0.86499898022780497      4th_order_cumulant:  0.99058569214964953      	 ABS_M: 0.864999 	 0.0284581 	 -0.004043
 Temperature:   2.1500000953674316      Hamiltonian:  -1.4915163471123105      Magnetization:   5.0149846078387683E-002 4th_order_cumulant:  0.99059139289222709      	 ABS_M: 0.0501498 	 0.171029 	 -0.814849
 Temperature:   2.2000000476837158      Hamiltonian:  -1.4670547486662184      Magnetization:  0.51113085399964242      4th_order_cumulant:  0.99071611575435015      	 ABS_M: 0.511131 	 0.0244616 	 0.460981
 Temperature:   2.2500000000000000      Hamiltonian:  -1.4750359037678396      Magnetization:  0.73291534196939678      4th_order_cumulant:  0.99092105578898260      	 ABS_M: 0.732915 	 -0.00798116 	 0.221784
 Temperature:   2.2999999523162842      Hamiltonian:  -1.3295770442170991      Magnetization:  -2.1752669255453778E-002 4th_order_cumulant:  0.99092687531557866      	 ABS_M: 0.0217527 	 0.145459 	 -0.711162
 Temperature:   2.3500001430511475      Hamiltonian:  -1.2273747020430699      Magnetization:  -8.2481703924289759E-002 4th_order_cumulant:  0.99093642282728600      	 ABS_M: 0.0824817 	 0.102202 	 0.060729
 Temperature:   2.4000000953674316      Hamiltonian:  -1.2805138716394535      Magnetization: -0.47278710157055220      4th_order_cumulant:  0.99104174156902991      	 ABS_M: 0.472787 	 -0.0531392 	 0.390305
 Temperature:   2.4500000476837158      Hamiltonian:  -1.1310384725015821      Magnetization:  0.10458759170072442      4th_order_cumulant:  0.99105170184397584      	 ABS_M: 0.104588 	 0.149475 	 -0.368199
 Temperature:   2.5000000000000000      Hamiltonian:  -1.0854192611810503      Magnetization:   8.0144809900207753E-002 4th_order_cumulant:  0.99105757002993100      	 ABS_M: 0.0801448 	 0.0456192 	 -0.0244432
 Temperature:   2.5499999523162842      Hamiltonian:  -1.0759146377903390      Magnetization:   3.8942837516937725E-003 4th_order_cumulant:  0.99105916135079042      	 ABS_M: 0.00389428 	 0.00950462 	 -0.0762505
 Temperature:   2.6000001430511475      Hamiltonian:  -1.0396500184231017      Magnetization:   2.4571495510845622E-002 4th_order_cumulant:  0.99106774346847493      	 ABS_M: 0.0245715 	 0.0362646 	 0.0206772
 Temperature:   2.6500000953674316      Hamiltonian: -0.99164040904002393      Magnetization:   3.4898133394402120E-002 4th_order_cumulant:  0.99107107418734375      	 ABS_M: 0.0348981 	 0.0480096 	 0.0103266
 Temperature:   2.7000000476837158      Hamiltonian: -0.94370117062518877      Magnetization:   2.3718946077006014E-002 4th_order_cumulant:  0.99107573822774375      	 ABS_M: 0.0237189 	 0.0479392 	 -0.0111792
