 Temperature:   3.7999999523162842      Hamiltonian: -0.59480948891177454      Magnetization:   1.4791623448907925E-002 4th_order_cumulant:  0.70622477003724482      	 0.0246464 	 0.0155672
 Temperature:   3.9000000953674316      Hamiltonian: -0.56974881461897786      Magnetization:  -1.2343970416753102E-002 4th_order_cumulant:  0.70698621428907371      	 0.0250607 	 -0.0271356
 Temperature:   4.0000000000000000      Hamiltonian: -0.55841626449762927      Magnetization:  -3.9019621879408332E-003 4th_order_cumulant:  0.70774145155670332      	 0.0113326 	 0.00844201
 Temperature:   4.0999999046325684      Hamiltonian: -0.54160411683252896      Magnetization:  -9.8173203039243762E-003 4th_order_cumulant:  0.70846189749536603      	 0.0168121 	 -0.00591536
 Temperature:   4.2000002861022949      Hamiltonian: -0.52338970820823372      Magnetization:   1.4370480365359392E-002 4th_order_cumulant:  0.70913998003840084      	 0.0182144 	 0.0241878
 Temperature:   4.3000001907348633      Hamiltonian: -0.50623479677941641      Magnetization:   9.6070912409607304E-003 4th_order_cumulant:  0.70979080718877652      	 0.0171549 	 -0.00476339
 Temperature:   4.4000000953674316      Hamiltonian: -0.49828088746959354      Magnetization:   1.3576581714182481E-002 4th_order_cumulant:  0.71042856613568750      	 0.00795391 	 0.00396949
 Temperature:   4.5000000000000000      Hamiltonian: -0.48014262156177495      Magnetization:  -1.8160353468365720E-003 4th_order_cumulant:  0.71102372439027106      	 0.0181383 	 -0.0153926
 Temperature:   4.5999999046325684      Hamiltonian: -0.46956233528524310      Magnetization:   4.1312136792930689E-004 4th_order_cumulant:  0.71160193168964125      	 0.0105803 	 0.00222916
 Temperature:   4.7000002861022949      Hamiltonian: -0.46012381412467057      Magnetization:  -2.0443741737572636E-003 4th_order_cumulant:  0.71216537027627713      	 0.00943852 	 -0.0024575
 Temperature:   4.8000001907348633      Hamiltonian: -0.44556117024762826      Magnetization:  -1.8580040887483473E-003 4th_order_cumulant:  0.71269540001195264      	 0.0145626 	 0.00018637
 Temperature:   4.9000000953674316      Hamiltonian: -0.43702601612234043      Magnetization:   9.6932462839918222E-003 4th_order_cumulant:  0.71322312521339892      	 0.00853515 	 0.0115513
 Temperature:   5.0000000000000000      Hamiltonian: -0.42611912405203223      Magnetization:  -8.2386056135074319E-003 4th_order_cumulant:  0.71373813728234681      	 0.0109069 	 -0.0179319
 Temperature:   5.0999999046325684      Hamiltonian: -0.41872785223824810      Magnetization:  -6.7049539772112273E-003 4th_order_cumulant:  0.71424502453605576      	 0.00739127 	 0.00153365
 Temperature:   5.2000002861022949      Hamiltonian: -0.41056946245570447      Magnetization:  -8.3307009099079544E-003 4th_order_cumulant:  0.71473396677914480      	 0.00815839 	 -0.00162575
 Temperature:   5.3000001907348633      Hamiltonian: -0.40382932113892495      Magnetization:   1.2578583385981800E-003 4th_order_cumulant:  0.71521447437040320      	 0.00674014 	 0.00958856
 Temperature:   5.4000000953674316      Hamiltonian: -0.39476580765864228      Magnetization:   3.5633775157166772E-003 4th_order_cumulant:  0.71569206342881508      	 0.00906351 	 0.00230552
 Temperature:   5.5000000000000000      Hamiltonian: -0.38523691453161535      Magnetization:   4.1094462675503156E-004 4th_order_cumulant:  0.71614048596234570      	 0.00952889 	 -0.00315243
 Temperature:   5.5999999046325684      Hamiltonian: -0.37521527047382908      Magnetization:  -1.2676866781107464E-003 4th_order_cumulant:  0.71656960001909242      	 0.0100216 	 -0.00167863
 Temperature:   5.7000002861022949      Hamiltonian: -0.37154275043054091      Magnetization:  -2.0215650353733565E-003 4th_order_cumulant:  0.71700078069896589      	 0.00367252 	 -0.000753878
 Temperature:   5.8000001907348633      Hamiltonian: -0.36272911808550085      Magnetization:  -4.6925665431300709E-003 4th_order_cumulant:  0.71742824763733193      	 0.00881363 	 -0.002671
 Temperature:   5.9000000953674316      Hamiltonian: -0.35516847545823615      Magnetization:   6.4198031148669146E-003 4th_order_cumulant:  0.71783860031991220      	 0.00756064 	 0.0111124
 Temperature:   6.0000000000000000      Hamiltonian: -0.34680933533695091      Magnetization:   4.2850753396062305E-003 4th_order_cumulant:  0.71824502570817739      	 0.00835914 	 -0.00213473
