 Temperature:  0.69999998807907104      Hamiltonian:  -1.7268421883000000      Magnetization: -0.18521093710000000      4th_order_cumulant:  0.67285050221767506      	 0.273198 	 -1.18523
 Temperature:  0.80000001192092896      Hamiltonian:  -1.9996657868437662      Magnetization:  0.99990410828125809      4th_order_cumulant:  0.67083685139147242      	 -0.272824 	 1.18512
 Temperature:  0.90000003576278687      Hamiltonian:  -1.9986187433157370      Magnetization:  0.99966468558216559      4th_order_cumulant:  0.66986279390591041      	 0.00104704 	 -0.000239423
 Temperature:   1.0000000000000000      Hamiltonian:  -1.9976302848748664      Magnetization:  0.99941218079371164      4th_order_cumulant:  0.66930803275257711      	 0.000988458 	 -0.000252505
 Temperature:   1.1000000238418579      Hamiltonian:  -1.9920658901056973      Magnetization:  0.99790998824361599      4th_order_cumulant:  0.66909874193259122      	 0.00556439 	 -0.00150219
 Temperature:   1.2000000476837158      Hamiltonian:  -1.6497476538178022      Magnetization:   3.9677145699764875E-002 4th_order_cumulant:  0.67075520302079861      	 0.342318 	 -0.958233
 Temperature:   1.3000000715255737      Hamiltonian:  -1.9813876824530765      Magnetization: -0.99514201895708598      4th_order_cumulant:  0.67062480681592518      	 -0.33164 	 -1.03482
 Temperature:   1.3999999761581421      Hamiltonian:  -1.9655905652536489      Magnetization:  0.99071869090962084      4th_order_cumulant:  0.67087100437202019      	 0.0157971 	 1.98586
 Temperature:   1.5000000000000000      Hamiltonian:  -1.9492380618113052      Magnetization:  0.98631715812381826      4th_order_cumulant:  0.67136985344390121      	 0.0163525 	 -0.00440153
 Temperature:   1.6000000238418579      Hamiltonian:  -1.9332555472612363      Magnetization:  0.98143519509316246      4th_order_cumulant:  0.67206526253290422      	 0.0159825 	 -0.00488196
 Temperature:   1.7000000476837158      Hamiltonian:  -1.9173117901109453      Magnetization:  0.97653947245390182      4th_order_cumulant:  0.67289979095868691      	 0.0159438 	 -0.00489572
 Temperature:   1.8000000715255737      Hamiltonian:  -1.7111680337358022      Magnetization: -0.73076078171055092      4th_order_cumulant:  0.67515476382577400      	 0.206144 	 -1.7073
 Temperature:   1.8999999761581421      Hamiltonian:  -1.8079551608606748      Magnetization: -0.93554149021563426      4th_order_cumulant:  0.67729870075790510      	 -0.0967871 	 -0.204781
 Temperature:   2.0000000000000000      Hamiltonian:  -1.7553292841032171      Magnetization:  0.91665160167019566      4th_order_cumulant:  0.67975105935551161      	 0.0526259 	 1.85219
 Temperature:   2.1000001430511475      Hamiltonian:  -1.6875647940856822      Magnetization:  0.89163442678203342      4th_order_cumulant:  0.68258688619631092      	 0.0677645 	 -0.0250172
 Temperature:   2.2000000476837158      Hamiltonian:  -1.5529278137958817      Magnetization:  0.81624408268853554      4th_order_cumulant:  0.68646514246859169      	 0.134637 	 -0.0753903
 Temperature:   2.2999999523162842      Hamiltonian:  -1.4720110585562760      Magnetization: -0.75529930011834634      4th_order_cumulant:  0.69047689044841443      	 0.0809168 	 -1.57154
 Temperature:   2.4000000953674316      Hamiltonian:  -1.1595328777211711      Magnetization:  0.16125661276399764      4th_order_cumulant:  0.69184762131849098      	 0.312478 	 0.916556
 Temperature:   2.5000000000000000      Hamiltonian:  -1.2085291281575543      Magnetization:  0.32332713138225527      4th_order_cumulant:  0.69505463893429642      	 -0.0489963 	 0.162071
 Temperature:   2.6000001430511475      Hamiltonian: -0.98427729558256305      Magnetization: -0.11635587720737237      4th_order_cumulant:  0.69585358915125972      	 0.224252 	 -0.439683
 Temperature:   2.7000000476837158      Hamiltonian: -0.99054999804591159      Magnetization: -0.19742967086754415      4th_order_cumulant:  0.69720156082734697      	 -0.0062727 	 -0.0810738
 Temperature:   2.7999999523162842      Hamiltonian: -0.88708949849996088      Magnetization: -0.13500676109341736      4th_order_cumulant:  0.69799264320058629      	 0.10346 	 0.0624229
 Temperature:   2.9000000953674316      Hamiltonian: -0.83103836678997001      Magnetization:   5.1058706114778134E-002 4th_order_cumulant:  0.69862078162973917      	 0.0560511 	 0.186065
 Temperature:   3.0000000000000000      Hamiltonian: -0.80644255826733580      Magnetization:  0.14173617742412228      4th_order_cumulant:  0.69958285720553315      	 0.0245958 	 0.0906775
 Temperature:   3.1000001430511475      Hamiltonian: -0.76641237885116542      Magnetization:   1.2573147223548485E-002 4th_order_cumulant:  0.70026661952803504      	 0.0400302 	 -0.129163
 Temperature:   3.2000000476837158      Hamiltonian: -0.73902376574757700      Magnetization:   6.2543376462944472E-002 4th_order_cumulant:  0.70073930874177237      	 0.0273886 	 0.0499702
 Temperature:   3.2999999523162842      Hamiltonian: -0.70029978047531494      Magnetization:   1.8583282117529260E-002 4th_order_cumulant:  0.70112933708016878      	 0.038724 	 -0.0439601
 Temperature:   3.4000000953674316      Hamiltonian: -0.68262650599560948      Magnetization:   6.9545371665642355E-002 4th_order_cumulant:  0.70167569126243112      	 0.0176733 	 0.0509621
 Temperature:   3.5000000000000000      Hamiltonian: -0.66151427753011982      Magnetization:   2.5532484657433314E-002 4th_order_cumulant:  0.70219662698844909      	 0.0211122 	 -0.0440129
 Temperature:   3.6000001430511475      Hamiltonian: -0.65330041778555059      Magnetization:   9.2792606496931510E-003 4th_order_cumulant:  0.70257052150523225      	 0.00821386 	 -0.0162532
 Temperature:   3.7000000476837158      Hamiltonian: -0.62835494100835565      Magnetization:   8.3117480852129937E-003 4th_order_cumulant:  0.70290624942575297      	 0.0249455 	 -0.000967513
