 Temperature:   2.6000001430511475      Hamiltonian:  -1.3747644005578776      Magnetization:  0.30286319092263958      4th_order_cumulant:  0.99270130141443103      	 ABS_M: 0.302863 	 -0.00955994 	 -0.102664
 Temperature:   2.6500000953674316      Hamiltonian:  -1.3414843455500698      Magnetization:  0.10895973289886532      4th_order_cumulant:  0.99282151251369433      	 ABS_M: 0.10896 	 0.0332801 	 -0.193903
 Temperature:   2.7000000476837158      Hamiltonian:  -1.3055426855431937      Magnetization:   5.2341744966612369E-002 4th_order_cumulant:  0.99293660730690514      	 ABS_M: 0.0523417 	 0.0359417 	 -0.0566183
 Temperature:   2.7500000000000000      Hamiltonian:  -1.2239444428356929      Magnetization:  0.23022529271812084      4th_order_cumulant:  0.99304117961490790      	 ABS_M: 0.230225 	 0.0815982 	 0.177883
 Temperature:   2.7999999523162842      Hamiltonian:  -1.1959967430553544      Magnetization:  -2.2939971838410230E-002 4th_order_cumulant:  0.99314058841823394      	 ABS_M: 0.02294 	 0.0279477 	 -0.207285
 Temperature:   2.8500001430511475      Hamiltonian:  -1.1276494995928821      Magnetization:  0.27618463250352021      4th_order_cumulant:  0.99323375950407677      	 ABS_M: 0.276185 	 0.0683472 	 0.253245
 Temperature:   2.9000000953674316      Hamiltonian:  -1.0781722061874490      Magnetization:  0.18276889807906291      4th_order_cumulant:  0.99331759323193058      	 ABS_M: 0.182769 	 0.0494773 	 -0.093416
 Temperature:   2.9500000476837158      Hamiltonian:  -1.0463535215257733      Magnetization:  -2.7274028887740116E-002 4th_order_cumulant:  0.99339750466487931      	 ABS_M: 0.027274 	 0.0318187 	 -0.155495
 Temperature:   3.0000000000000000      Hamiltonian:  -1.0944745441901906      Magnetization:  -6.7690342536109683E-003 4th_order_cumulant:  0.99347998494054113      	 ABS_M: 0.00676903 	 -0.048121 	 -0.020505
 Temperature:   3.0499999523162842      Hamiltonian:  -1.0034805593180238      Magnetization:   5.1702278870718314E-002 4th_order_cumulant:  0.99355636298250927      	 ABS_M: 0.0517023 	 0.090994 	 0.0449333
 Temperature:   3.1000001430511475      Hamiltonian:  -1.0017504350699147      Magnetization:  0.30335021278485885      4th_order_cumulant:  0.99362956081348608      	 ABS_M: 0.30335 	 0.00173012 	 0.251648
 Temperature:   3.1500000953674316      Hamiltonian: -0.98503146880438375      Magnetization:  0.19966291877659811      4th_order_cumulant:  0.99370140830676923      	 ABS_M: 0.199663 	 0.016719 	 -0.103687
 Temperature:   3.2000000476837158      Hamiltonian: -0.88274812893360055      Magnetization:   1.3087457864847067E-002 4th_order_cumulant:  0.99376383665897394      	 ABS_M: 0.0130875 	 0.102283 	 -0.186576
 Temperature:   3.2500000000000000      Hamiltonian: -0.88926659351611670      Magnetization: -0.15659211406776688      4th_order_cumulant:  0.99382526170283447      	 ABS_M: 0.156592 	 -0.00651846 	 0.143505
 Temperature:   3.2999999523162842      Hamiltonian: -0.92054865832418953      Magnetization:   6.2449175985741533E-002 4th_order_cumulant:  0.99388833850704039      	 ABS_M: 0.0624492 	 -0.0312821 	 -0.0941428
 Temperature:   3.3500001430511475      Hamiltonian: -0.85033381858229051      Magnetization:   6.1367181146998219E-002 4th_order_cumulant:  0.99394578603400152      	 ABS_M: 0.0613672 	 0.0702148 	 -0.001082
 Temperature:   3.4000000953674316      Hamiltonian: -0.78726254172732280      Magnetization:  -5.5898579102356620E-002 4th_order_cumulant:  0.99399860453747624      	 ABS_M: 0.0558986 	 0.0630713 	 -0.0054686
 Temperature:   3.4500000476837158      Hamiltonian: -0.79000465781771601      Magnetization: -0.10575698732238779      4th_order_cumulant:  0.99405055106957074      	 ABS_M: 0.105757 	 -0.00274212 	 0.0498584
 Temperature:   3.5000000000000000      Hamiltonian: -0.76272375058222719      Magnetization:  -7.1091344623415292E-002 4th_order_cumulant:  0.99409990147064642      	 ABS_M: 0.0710913 	 0.0272809 	 -0.0346657
 Temperature:   3.5499999523162842      Hamiltonian: -0.76297034046882273      Magnetization:   9.1350488581922060E-002 4th_order_cumulant:  0.99414917774847156      	 ABS_M: 0.0913505 	 -0.00024659 	 0.0202592
 Temperature:   3.6000001430511475      Hamiltonian: -0.79918912129255859      Magnetization:  0.15860516881107276      4th_order_cumulant:  0.99420019146582672      	 ABS_M: 0.158605 	 -0.0362188 	 0.0672545
 Temperature:   3.6500000953674316      Hamiltonian: -0.71941239864016149      Magnetization:  -4.4892435389861876E-004 4th_order_cumulant:  0.99424390797626039      	 ABS_M: 0.000448924 	 0.0797767 	 -0.158156
 Temperature:   3.7000000476837158      Hamiltonian: -0.71799617654983006      Magnetization:  0.11221869388445577      4th_order_cumulant:  0.99428646952396227      	 ABS_M: 0.112219 	 0.00141622 	 0.11177
 Temperature:   3.7500000000000000      Hamiltonian: -0.70127724952206871      Magnetization:   2.3998402336735551E-002 4th_order_cumulant:  0.99432830222890300      	 ABS_M: 0.0239984 	 0.0167189 	 -0.0882206
 Temperature:   3.7999999523162842      Hamiltonian: -0.65099390965619020      Magnetization:   8.2373748002920882E-003 4th_order_cumulant:  0.99436687577773053      	 ABS_M: 0.00823737 	 0.0502833 	 -0.015761
 Temperature:   3.8500001430511475      Hamiltonian: -0.71711262423870703      Magnetization:   4.1157279671850032E-002 4th_order_cumulant:  0.99440903764628052      	 ABS_M: 0.0411573 	 -0.0661187 	 0.0329199
 Temperature:   3.9000000953674316      Hamiltonian: -0.59474588907802994      Magnetization:  -6.0307355340041023E-002 4th_order_cumulant:  0.99444322591400747      	 ABS_M: 0.0603074 	 0.122367 	 0.0191501
 Temperature:   3.9500000476837158      Hamiltonian: -0.61160559323613473      Magnetization:  -2.8570038419417500E-002 4th_order_cumulant:  0.99447810371838574      	 ABS_M: 0.02857 	 -0.0168597 	 -0.0317374
 Temperature:   4.0000000000000000      Hamiltonian: -0.67457645069915451      Magnetization:   5.6996428745197579E-002 4th_order_cumulant:  0.99451651155293086      	 ABS_M: 0.0569964 	 -0.0629709 	 0.0284264
 Temperature:   4.0500001907348633      Hamiltonian: -0.60336557205633745      Magnetization:   6.3039995535931507E-003 4th_order_cumulant:  0.99455034868243364      	 ABS_M: 0.006304 	 0.0712109 	 -0.0506924
 Temperature:   4.0999999046325684      Hamiltonian: -0.59788792069650709      Magnetization:   1.4969537999944202E-002 4th_order_cumulant:  0.99458454416096720      	 ABS_M: 0.0149695 	 0.00547765 	 0.0086655
 Temperature:   4.1500000953674316      Hamiltonian: -0.53848098599008698      Magnetization:  -4.9310628807750008E-002 4th_order_cumulant:  0.99461477754032757      	 ABS_M: 0.0493106 	 0.0594069 	 0.0343411
 Temperature:   4.2000002861022949      Hamiltonian: -0.55534856012324874      Magnetization:   3.4337586171399030E-002 4th_order_cumulant:  0.99464523188693998      	 ABS_M: 0.0343376 	 -0.0168676 	 -0.014973
 Temperature:   4.2500000000000000      Hamiltonian: -0.60191316857001542      Magnetization:  -4.5480082801728570E-002 4th_order_cumulant:  0.99467752104935503      	 ABS_M: 0.0454801 	 -0.0465646 	 0.0111425
 Temperature:   4.3000001907348633      Hamiltonian: -0.56288773914607126      Magnetization:  -6.4431850103502195E-003 4th_order_cumulant:  0.99470773231408627      	 ABS_M: 0.00644319 	 0.0390254 	 -0.0390369
 Temperature:   4.3499999046325684      Hamiltonian: -0.59313286096739326      Magnetization:  -6.6172680398126293E-002 4th_order_cumulant:  0.99474038625532035      	 ABS_M: 0.0661727 	 -0.0302451 	 0.0597295
 Temperature:   4.4000000953674316      Hamiltonian: -0.52641789160762098      Magnetization:   3.2397978414950228E-002 4th_order_cumulant:  0.99476872166146746      	 ABS_M: 0.032398 	 0.066715 	 -0.0337747
 Temperature:   4.4500002861022949      Hamiltonian: -0.54334705223645097      Magnetization:  -5.7605325252698132E-002 4th_order_cumulant:  0.99479679179204750      	 ABS_M: 0.0576053 	 -0.0169292 	 0.0252073
 Temperature:   4.5000000000000000      Hamiltonian: -0.51013041838152962      Magnetization:   1.2102174334343416E-002 4th_order_cumulant:  0.99482348765408812      	 ABS_M: 0.0121022 	 0.0332166 	 -0.0455031
 Temperature:   4.5500001907348633      Hamiltonian: -0.53318876630229772      Magnetization:   3.9345262771791796E-002 4th_order_cumulant:  0.99485083929122864      	 ABS_M: 0.0393453 	 -0.0230583 	 0.0272431
 Temperature:   4.5999999046325684      Hamiltonian: -0.49075414859578781      Magnetization:   9.9580431578464752E-003 4th_order_cumulant:  0.99487559708560369      	 ABS_M: 0.00995804 	 0.0424346 	 -0.0293873
 Temperature:   4.6500000953674316      Hamiltonian: -0.47249884426857447      Magnetization:  -3.8170630244605271E-002 4th_order_cumulant:  0.99490021858635125      	 ABS_M: 0.0381706 	 0.0182553 	 0.0282126
 Temperature:   4.7000002861022949      Hamiltonian: -0.50202781235553362      Magnetization:  -2.9942271328780579E-002 4th_order_cumulant:  0.99492568975400719      	 ABS_M: 0.0299423 	 -0.029529 	 -0.0082283
 Temperature:   4.7500000000000000      Hamiltonian: -0.47475025347654448      Magnetization:   1.8715007216083903E-002 4th_order_cumulant:  0.99494936234929254      	 ABS_M: 0.018715 	 0.0272776 	 -0.0112273
 Temperature:   4.8000001907348633      Hamiltonian: -0.46659059378168455      Magnetization:   9.0752339375902005E-002 4th_order_cumulant:  0.99497365111298131      	 ABS_M: 0.0907523 	 0.00815966 	 0.0720373
 Temperature:   4.8499999046325684      Hamiltonian: -0.48762082382422273      Magnetization:   9.6151969042422000E-002 4th_order_cumulant:  0.99499825812501808      	 ABS_M: 0.096152 	 -0.0210302 	 0.0053997
 Temperature:   4.9000000953674316      Hamiltonian: -0.50202970260297808      Magnetization:  -7.1144231003869698E-002 4th_order_cumulant:  0.99502334096208367      	 ABS_M: 0.0711442 	 -0.0144089 	 -0.0250078
 Temperature:   4.9500002861022949      Hamiltonian: -0.45446900371282539      Magnetization:  -4.1182680288754841E-003 4th_order_cumulant:  0.99504642100450602      	 ABS_M: 0.00411827 	 0.0475607 	 -0.0670259
 Temperature:   5.0000000000000000      Hamiltonian: -0.43861930862546411      Magnetization:  -2.9078639783503613E-002 4th_order_cumulant:  0.99506760747873402      	 ABS_M: 0.0290786 	 0.0158497 	 0.0249603
 Temperature:   5.0500001907348633      Hamiltonian: -0.42280482741357822      Magnetization:  -1.9800509829972938E-002 4th_order_cumulant:  0.99508961296145360      	 ABS_M: 0.0198005 	 0.0158145 	 -0.0092781
 Temperature:   5.0999999046325684      Hamiltonian: -0.50080285060342666      Magnetization:  -1.4080600063728745E-002 4th_order_cumulant:  0.99511393586817287      	 ABS_M: 0.0140806 	 -0.077998 	 -0.0057199
 Temperature:   5.1500000953674316      Hamiltonian: -0.43381260035632546      Magnetization:  -4.6439260075007968E-002 4th_order_cumulant:  0.99513536848510498      	 ABS_M: 0.0464393 	 0.0669903 	 0.0323587
 Temperature:   5.2000002861022949      Hamiltonian: -0.44552297657504453      Magnetization:  -4.8974554907509370E-002 4th_order_cumulant:  0.99515687858161306      	 ABS_M: 0.0489746 	 -0.0117104 	 0.0025353
 Temperature:   5.2500000000000000      Hamiltonian: -0.40493069037207186      Magnetization:   9.7126281806365570E-003 4th_order_cumulant:  0.99517555197977325      	 ABS_M: 0.00971263 	 0.0405923 	 -0.039262
 Temperature:   5.3000001907348633      Hamiltonian: -0.45439436633629654      Magnetization:   6.0688714078522582E-002 4th_order_cumulant:  0.99519738731609797      	 ABS_M: 0.0606887 	 -0.0494637 	 0.0509761
 Temperature:   5.3499999046325684      Hamiltonian: -0.43171304929579202      Magnetization:   2.2023211089259816E-002 4th_order_cumulant:  0.99521806721369344      	 ABS_M: 0.0220232 	 0.0226813 	 -0.0386655
 Temperature:   5.4000000953674316      Hamiltonian: -0.39749146413116199      Magnetization:   2.6393377901386159E-002 4th_order_cumulant:  0.99523682735586261      	 ABS_M: 0.0263934 	 0.0342216 	 0.0043702
 Temperature:   5.4500002861022949      Hamiltonian: -0.41326843643301642      Magnetization:  -3.2668575827762322E-002 4th_order_cumulant:  0.99525545688870021      	 ABS_M: 0.0326686 	 -0.015777 	 0.0062752
 Temperature:   5.5000000000000000      Hamiltonian: -0.38667665855455413      Magnetization:   1.2527166428021531E-002 4th_order_cumulant:  0.99527354723786243      	 ABS_M: 0.0125272 	 0.0265918 	 -0.0201414
 Temperature:   5.5500001907348633      Hamiltonian: -0.39057958458231928      Magnetization:  -5.5857809104196500E-002 4th_order_cumulant:  0.99529147627068315      	 ABS_M: 0.0558578 	 -0.00390293 	 0.0433306
 Temperature:   5.5999999046325684      Hamiltonian: -0.36192382244807275      Magnetization:  -2.2960107226138025E-002 4th_order_cumulant:  0.99530844739954893      	 ABS_M: 0.0229601 	 0.0286558 	 -0.0328977
 Temperature:   5.6500000953674316      Hamiltonian: -0.35479524047780603      Magnetization:   9.4658799865967331E-003 4th_order_cumulant:  0.99532469309779126      	 ABS_M: 0.00946588 	 0.00712858 	 -0.0134942
 Temperature:   5.7000002861022949      Hamiltonian: -0.41357559940505972      Magnetization:  -2.5925667650016776E-003 4th_order_cumulant:  0.99534385783204127      	 ABS_M: 0.00259257 	 -0.0587804 	 -0.00687331
 Temperature:   5.7500000000000000      Hamiltonian: -0.40111419694992562      Magnetization:   3.9265300929154381E-002 4th_order_cumulant:  0.99536275945344266      	 ABS_M: 0.0392653 	 0.0124614 	 0.0366727
 Temperature:   5.8000001907348633      Hamiltonian: -0.39867513927461873      Magnetization:  -7.0263418373838569E-003 4th_order_cumulant:  0.99538140424032961      	 ABS_M: 0.00702634 	 0.00243906 	 -0.032239
 Temperature:   5.8499999046325684      Hamiltonian: -0.36498733439240932      Magnetization:  -2.2188378292729672E-002 4th_order_cumulant:  0.99539838968965932      	 ABS_M: 0.0221884 	 0.0336878 	 0.0151621
 Temperature:   5.9000000953674316      Hamiltonian: -0.34320187341679909      Magnetization:   5.1378514527134090E-003 4th_order_cumulant:  0.99541391014351899      	 ABS_M: 0.00513785 	 0.0217855 	 -0.0170506
 Temperature:   5.9500002861022949      Hamiltonian: -0.38129290023417706      Magnetization:  -4.2405607768568408E-002 4th_order_cumulant:  0.99543187121411458      	 ABS_M: 0.0424056 	 -0.038091 	 0.0372678
 Temperature:   6.0000000000000000      Hamiltonian: -0.36770391161252930      Magnetization:   3.4525949299028927E-002 4th_order_cumulant:  0.99544802352472983      	 ABS_M: 0.0345259 	 0.013589 	 -0.0078797
 Temperature:   6.0500001907348633      Hamiltonian: -0.34057721298895161      Magnetization:   2.7582440743662378E-002 4th_order_cumulant:  0.99546345818294313      	 ABS_M: 0.0275824 	 0.0271267 	 -0.0069435
 Temperature:   6.0999999046325684      Hamiltonian: -0.37976132215162361      Magnetization:  -3.4371552194907042E-002 4th_order_cumulant:  0.99547976306438679      	 ABS_M: 0.0343716 	 -0.0391841 	 0.0067892
 Temperature:   6.1500000953674316      Hamiltonian: -0.35395372016526894      Magnetization:   3.9105078555975635E-002 4th_order_cumulant:  0.99549516426613693      	 ABS_M: 0.0391051 	 0.0258076 	 0.0047335
 Temperature:   6.2000002861022949      Hamiltonian: -0.34304424421502061      Magnetization:  -4.6416986865180504E-002 4th_order_cumulant:  0.99551017534910957      	 ABS_M: 0.046417 	 0.0109095 	 0.0073119
 Temperature:   6.2500000000000000      Hamiltonian: -0.32026163053052686      Magnetization:  -1.4099552123358148E-002 4th_order_cumulant:  0.99552496774325328      	 ABS_M: 0.0140996 	 0.0227826 	 -0.0323174
 Temperature:   6.3000001907348633      Hamiltonian: -0.35716503270381633      Magnetization:  -1.6251762444015418E-002 4th_order_cumulant:  0.99554041876909072      	 ABS_M: 0.0162518 	 -0.0369034 	 0.0021522
 Temperature:   6.3499999046325684      Hamiltonian: -0.33095089562908797      Magnetization:  -2.7002031470305502E-002 4th_order_cumulant:  0.99555509998278080      	 ABS_M: 0.027002 	 0.0262141 	 0.0107502
 Temperature:   6.4000000953674316      Hamiltonian: -0.33041636886195364      Magnetization:   1.3496624746066211E-002 4th_order_cumulant:  0.99556943643865414      	 ABS_M: 0.0134966 	 0.000534527 	 -0.0135054
 Temperature:   6.4500002861022949      Hamiltonian: -0.31585380204610769      Magnetization:   8.4548120780932583E-003 4th_order_cumulant:  0.99558373774467079      	 ABS_M: 0.00845481 	 0.0145626 	 -0.00504179
 Temperature:   6.5000000000000000      Hamiltonian: -0.30919573172525577      Magnetization:   1.3001056851509762E-002 4th_order_cumulant:  0.99559756084320450      	 ABS_M: 0.0130011 	 0.00665807 	 0.00454629
 Temperature:   6.5500001907348633      Hamiltonian: -0.32600739946646562      Magnetization:  -1.8732749867893559E-002 4th_order_cumulant:  0.99561119129916009      	 ABS_M: 0.0187327 	 -0.0168117 	 0.0057316
 Temperature:   6.5999999046325684      Hamiltonian: -0.30825950092493332      Magnetization:  -5.8148415937334871E-003 4th_order_cumulant:  0.99562481329782482      	 ABS_M: 0.00581484 	 0.0177479 	 -0.0129179
 Temperature:   6.6500000953674316      Hamiltonian: -0.30847603243761562      Magnetization:   3.9296148144800779E-002 4th_order_cumulant:  0.99563852667850206      	 ABS_M: 0.0392961 	 -0.000216532 	 0.0334813
 Temperature:   6.7000002861022949      Hamiltonian: -0.33888230950405474      Magnetization:  -2.1448212981481900E-002 4th_order_cumulant:  0.99565359727137004      	 ABS_M: 0.0214482 	 -0.0304063 	 -0.0178479
 Temperature:   6.7500000000000000      Hamiltonian: -0.28810486028868798      Magnetization:   1.6122318973377316E-002 4th_order_cumulant:  0.99566617631770538      	 ABS_M: 0.0161223 	 0.0507774 	 -0.0053259
 Temperature:   6.8000001907348633      Hamiltonian: -0.32856726310753609      Magnetization:   3.3145152898716715E-003 4th_order_cumulant:  0.99568065635720182      	 ABS_M: 0.00331452 	 -0.0404624 	 -0.0128078
 Temperature:   6.8499999046325684      Hamiltonian: -0.30150982090788842      Magnetization:   2.0785393144112339E-003 4th_order_cumulant:  0.99569360154214759      	 ABS_M: 0.00207854 	 0.0270574 	 -0.00123598
 Temperature:   6.9000000953674316      Hamiltonian: -0.32994393872761352      Magnetization:   4.8078384817414305E-002 4th_order_cumulant:  0.99570697805344888      	 ABS_M: 0.0480784 	 -0.0284341 	 0.0459999
 Temperature:   6.9500002861022949      Hamiltonian: -0.30682249299234093      Magnetization:  -5.6665865201897821E-002 4th_order_cumulant:  0.99572062155733099      	 ABS_M: 0.0566659 	 0.0231214 	 0.0085875
