 Temperature:  0.69999998807907104      Hamiltonian:  -1.9998974062580002      Magnetization:  0.99997479687900004      4th_order_cumulant:  0.66667258512955585      	 0.000106594 	 -2.72031e-05
 Temperature:  0.80000001192092896      Hamiltonian:  -1.9995789372948125      Magnetization:  0.99989573432459378      4th_order_cumulant:  0.66668847136617249      	 0.000318469 	 -7.90626e-05
 Temperature:  0.90000003576278687      Hamiltonian:  -1.9988827804078746      Magnetization:  0.99971589041646869      4th_order_cumulant:  0.66672146657665399      	 0.000696157 	 -0.000179844
 Temperature:   1.0000000000000000      Hamiltonian:  -1.9973905915155610      Magnetization:  0.99933907755678075      4th_order_cumulant:  0.66678437055273831      	 0.00149219 	 -0.000376813
 Temperature:   1.1000000238418579      Hamiltonian:  -1.9940151510311830      Magnetization:  0.99846781117815508      4th_order_cumulant:  0.66691020426947112      	 0.00337544 	 -0.000871266
 Temperature:   1.2000000476837158      Hamiltonian:  -1.9881367380303021      Magnetization:  0.99691927818562232      4th_order_cumulant:  0.66712953472746084      	 0.00587841 	 -0.00154853
 Temperature:   1.3000000715255737      Hamiltonian:  -1.9809816637734761      Magnetization: -0.99494874053644367      4th_order_cumulant:  0.66743894060311859      	 0.00715507 	 -1.99187
 Temperature:   1.3999999761581421      Hamiltonian:  -1.9657561807133277      Magnetization:  0.99069079135251892      4th_order_cumulant:  0.66795434823106348      	 0.0152255 	 1.98564
 Temperature:   1.5000000000000000      Hamiltonian:  -1.9505132127623614      Magnetization:  0.98637338763158267      4th_order_cumulant:  0.66861880235428284      	 0.015243 	 -0.0043174
 Temperature:   1.6000000238418579      Hamiltonian:  -1.9251169635264254      Magnetization:  0.97862658212177522      4th_order_cumulant:  0.66955760594182667      	 0.0253962 	 -0.00774681
 Temperature:   1.7000000476837158      Hamiltonian:  -1.8915672877339269      Magnetization:  0.96805603537816431      4th_order_cumulant:  0.67082522038014791      	 0.0335497 	 -0.0105705
 Temperature:   1.8000000715255737      Hamiltonian:  -1.8528070018845755      Magnetization: -0.95430545451292936      4th_order_cumulant:  0.67243200823622595      	 0.0387603 	 -1.92236
 Temperature:   1.8999999761581421      Hamiltonian:  -1.8113892681140038      Magnetization: -0.93943281486090902      4th_order_cumulant:  0.67432471565529961      	 0.0414177 	 0.0148726
 Temperature:   2.0000000000000000      Hamiltonian:  -1.7420996540285363      Magnetization:  0.91097452738437035      4th_order_cumulant:  0.67675129760384567      	 0.0692896 	 1.85041
 Temperature:   2.1000001430511475      Hamiltonian:  -1.6475440779493080      Magnetization:  0.85125135319905476      4th_order_cumulant:  0.67975663416725896      	 0.0945556 	 -0.0597232
 Temperature:   2.2000000476837158      Hamiltonian:  -1.5687111388381558      Magnetization:  0.82232321812770637      4th_order_cumulant:  0.68309166154195422      	 0.0788329 	 -0.0289281
 Temperature:   2.2999999523162842      Hamiltonian:  -1.3780335749222776      Magnetization: -0.18835618347856373      4th_order_cumulant:  0.68610532022513060      	 0.190678 	 -1.01068
 Temperature:   2.4000000953674316      Hamiltonian:  -1.2473539435671499      Magnetization:  -1.9282517123669532E-003 4th_order_cumulant:  0.68880662245752600      	 0.13068 	 0.186428
 Temperature:   2.5000000000000000      Hamiltonian:  -1.1129430259578870      Magnetization:  0.12350688676849657      4th_order_cumulant:  0.69075273239020518      	 0.134411 	 0.125435
 Temperature:   2.6000001430511475      Hamiltonian:  -1.0608013508860521      Magnetization:  0.11052563763877353      4th_order_cumulant:  0.69255977402822644      	 0.0521417 	 -0.0129812
 Temperature:   2.7000000476837158      Hamiltonian: -0.96903780910270176      Magnetization:  -6.1200388323724722E-002 4th_order_cumulant:  0.69387188901821650      	 0.0917635 	 -0.171726
 Temperature:   2.7999999523162842      Hamiltonian: -0.90946290682561826      Magnetization:  -3.2577309900776646E-002 4th_order_cumulant:  0.69482000893214679      	 0.0595749 	 0.0286231
 Temperature:   2.9000000953674316      Hamiltonian: -0.86857425642581365      Magnetization:   1.1757966095380198E-002 4th_order_cumulant:  0.69559309967233918      	 0.0408887 	 0.0443353
 Temperature:   3.0000000000000000      Hamiltonian: -0.81471676839851281      Magnetization:   3.8560164093219101E-004 4th_order_cumulant:  0.69619414775452393      	 0.0538575 	 -0.0113724
 Temperature:   3.1000001430511475      Hamiltonian: -0.77902981693353679      Magnetization:   3.3149469521203283E-002 4th_order_cumulant:  0.69670567580065157      	 0.035687 	 0.0327639
 Temperature:   3.2000000476837158      Hamiltonian: -0.73372352680963393      Magnetization:   5.1468944239390418E-003 4th_order_cumulant:  0.69714557455880455      	 0.0453063 	 -0.0280026
 Temperature:   3.2999999523162842      Hamiltonian: -0.71426062369705368      Magnetization:  -9.6161470621115223E-004 4th_order_cumulant:  0.69760546452374594      	 0.0194629 	 -0.00610851
 Temperature:   3.4000000953674316      Hamiltonian: -0.68938405352124732      Magnetization:   7.2345918267705872E-003 4th_order_cumulant:  0.69804928544313682      	 0.0248766 	 0.00819621
 Temperature:   3.5000000000000000      Hamiltonian: -0.65964503501810701      Magnetization:  -4.7787511558163463E-003 4th_order_cumulant:  0.69840290925388215      	 0.029739 	 -0.0120133
 Temperature:   3.6000001430511475      Hamiltonian: -0.63597666304007006      Magnetization:   1.1086381067497689E-002 4th_order_cumulant:  0.69873611004175740      	 0.0236684 	 0.0158651
 Temperature:   3.7000000476837158      Hamiltonian: -0.61999239695332609      Magnetization:   4.7300377977621353E-003 4th_order_cumulant:  0.69904389191497074      	 0.0159843 	 -0.00635634
 Temperature:   3.7999999523162842      Hamiltonian: -0.59091530248479396      Magnetization:  -1.8686780399244044E-003 4th_order_cumulant:  0.69932208794692907      	 0.0290771 	 -0.00659872
 Temperature:   3.9000000953674316      Hamiltonian: -0.57219711933060502      Magnetization:   2.5413400126439202E-003 4th_order_cumulant:  0.69957053919680467      	 0.0187182 	 0.00441002
 Temperature:   4.0000000000000000      Hamiltonian: -0.55521292564423874      Magnetization:   1.9809269576800252E-003 4th_order_cumulant:  0.69983689999902676      	 0.0169842 	 -0.000560413
 Temperature:   4.0999999046325684      Hamiltonian: -0.54070954792585135      Magnetization:   2.4780039618539154E-003 4th_order_cumulant:  0.70006774795951032      	 0.0145034 	 0.000497077
 Temperature:   4.2000002861022949      Hamiltonian: -0.52176617516909585      Magnetization:   4.4500987060079244E-003 4th_order_cumulant:  0.70027690464900472      	 0.0189434 	 0.00197209
 Temperature:   4.3000001907348633      Hamiltonian: -0.50486966853235038      Magnetization:  -4.7343504748025879E-003 4th_order_cumulant:  0.70050145363538441      	 0.0168965 	 -0.00918445
 Temperature:   4.4000000953674316      Hamiltonian: -0.49897610348933708      Magnetization:  -1.6187907187009496E-003 4th_order_cumulant:  0.70072663383146416      	 0.00589357 	 0.00311556
 Temperature:   4.5000000000000000      Hamiltonian: -0.48506940420220701      Magnetization:   7.7168405124185633E-003 4th_order_cumulant:  0.70095118417409030      	 0.0139067 	 0.00933563
 Temperature:   4.5999999046325684      Hamiltonian: -0.46703840763880844      Magnetization:   1.0676248086810246E-003 4th_order_cumulant:  0.70114537644314923      	 0.018031 	 -0.00664922
 Temperature:   4.7000002861022949      Hamiltonian: -0.45511946532681524      Magnetization:  -2.3068259897503830E-003 4th_order_cumulant:  0.70132159166393926      	 0.0119189 	 -0.00337445
 Temperature:   4.8000001907348633      Hamiltonian: -0.45016647273893068      Magnetization:  -4.8245671136519794E-003 4th_order_cumulant:  0.70151406705066122      	 0.00495299 	 -0.00251774
 Temperature:   4.9000000953674316      Hamiltonian: -0.43976333783294552      Magnetization:  -2.6926815241342275E-003 4th_order_cumulant:  0.70169243681258997      	 0.0104031 	 0.00213189
 Temperature:   5.0000000000000000      Hamiltonian: -0.42277875452667568      Magnetization:   5.5095571146369510E-003 4th_order_cumulant:  0.70187145927076933      	 0.0169846 	 0.00820224
